date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
1979-06-29,1614.6999512,1619.8000488,1614.6999512,1618.4000244,1614.2901611,0,0,0.0
1979-07-03,1613.5999756,1613.5999756,1601.6999512,1602.8000488,1598.7298584,0,0,0.0
1979-07-04,1601.5,1601.5,1589.5,1591.4000244,1587.3586426,0,0,0.0
1979-07-05,1590.0,1590.0,1582.5,1583.9000244,1579.8778076,0,0,0.0
1979-07-06,1583.9000244,1586.5999756,1578.3000488,1586.5999756,1582.5709229,0,0,0.0
1979-07-09,1586.5999756,1588.5,1585.5,1586.3000488,1582.2717285,0,0,0.0
1979-07-10,1584.9000244,1584.9000244,1579.0,1580.1999512,1576.1871338,0,0,0.0
1979-07-11,1576.8000488,1576.8000488,1560.9000244,1563.1999512,1559.2302246,0,0,0.0
1979-07-12,1561.5,1561.5,1533.1999512,1533.6999512,1529.8050537,0,0,0.0
1979-07-13,1533.6999512,1538.0999756,1520.5999756,1537.4000244,1533.4958496,0,0,0.0
1979-07-16,1539.8000488,1551.6999512,1539.8000488,1551.5999756,1547.659668,0,0,0.0
1979-07-17,1554.5999756,1563.0999756,1554.5999756,1560.9000244,1556.9361572,0,0,0.0
1979-07-18,1557.0999756,1557.0999756,1547.3000488,1550.8000488,1546.8618164,0,0,0.0
1979-07-19,1550.8000488,1554.3000488,1548.3000488,1552.4000244,1548.4576416,0,0,0.0
1979-07-20,1552.4000244,1557.5,1550.5999756,1557.5,1553.5447998,0,0,0.0
1979-07-23,1553.0999756,1553.0999756,1544.4000244,1546.0,1542.0740967,0,0,0.0
1979-07-24,1546.0,1549.5,1545.4000244,1547.0999756,1543.1712646,0,0,0.0
1979-07-25,1548.4000244,1557.1999512,1548.4000244,1556.8000488,1552.8466797,0,0,0.0
1979-07-26,1557.4000244,1570.0,1557.4000244,1570.0,1566.0129395,0,0,0.0
1979-07-27,1572.1999512,1578.0,1572.1999512,1578.0,1573.9927979,0,0,0.0
1979-07-30,1575.6999512,1575.6999512,1568.0999756,1568.0999756,1564.1179199,0,0,0.0
1979-07-31,1564.5999756,1564.5999756,1558.0999756,1558.0999756,1554.1431885,0,0,0.0
1979-08-01,1558.0999756,1558.5,1554.0,1558.0999756,1554.1431885,0,0,0.0
1979-08-02,1560.3000488,1563.9000244,1560.3000488,1560.9000244,1556.9361572,0,0,0.0
1979-08-03,1560.9000244,1561.5,1556.8000488,1557.8000488,1553.8441162,0,0,0.0
1979-08-07,1557.8000488,1559.5,1555.1999512,1555.9000244,1551.9488525,0,0,0.0
1979-08-08,1555.9000244,1567.0999756,1553.0999756,1565.1999512,1561.2252197,0,0,0.0
1979-08-09,1565.1999512,1571.4000244,1564.5,1566.5,1562.5219727,0,0,0.0
1979-08-10,1567.9000244,1576.0,1567.9000244,1575.0,1571.0003662,0,0,0.0
1979-08-13,1575.5,1582.0999756,1575.5,1582.0999756,1578.0823975,0,0,0.0
1979-08-14,1582.0999756,1584.6999512,1578.6999512,1584.3000488,1580.2767334,0,0,0.0
1979-08-15,1587.0999756,1600.6999512,1587.0999756,1600.6999512,1596.6350098,0,0,0.0
1979-08-16,1605.6999512,1611.0999756,1605.6999512,1606.9000244,1602.819458,0,0,0.0
1979-08-17,1608.3000488,1620.1999512,1608.3000488,1619.1999512,1615.0880127,0,0,0.0
1979-08-20,1623.6999512,1640.6999512,1623.6999512,1640.6999512,1636.5334473,0,0,0.0
1979-08-21,1645.9000244,1657.6999512,1645.9000244,1657.3000488,1653.0913086,0,0,0.0
1979-08-22,1660.3000488,1666.0,1660.3000488,1665.1999512,1660.9711914,0,0,0.0
1979-08-23,1665.1999512,1669.6999512,1661.3000488,1662.0,1657.7794189,0,0,0.0
1979-08-24,1662.0,1669.6999512,1655.9000244,1669.6999512,1665.4598389,0,0,0.0
1979-08-27,1670.0,1681.3000488,1670.0,1678.6999512,1674.4368896,0,0,0.0
1979-08-28,1678.6999512,1679.0999756,1674.5,1678.9000244,1674.6363525,0,0,0.0
1979-08-29,1678.9000244,1682.0999756,1677.3000488,1678.5,1674.2374268,0,0,0.0
1979-08-30,1678.5,1680.0,1676.0999756,1679.6999512,1675.4343262,0,0,0.0
1979-08-31,1682.5999756,1695.3000488,1682.5999756,1695.3000488,1690.9949951,0,0,0.0
1979-09-04,1695.3000488,1697.9000244,1689.4000244,1689.4000244,1685.1098633,0,0,0.0
1979-09-05,1681.0,1681.0,1659.4000244,1661.8000488,1657.5799561,0,0,0.0
1979-09-06,1667.0999756,1696.9000244,1667.0999756,1694.4000244,1690.097168,0,0,0.0
1979-09-07,1697.0999756,1725.3000488,1697.0999756,1725.3000488,1720.9185791,0,0,0.0
1979-09-10,1725.0,1725.0,1718.5999756,1720.9000244,1716.5297852,0,0,0.0
1979-09-11,1720.9000244,1726.6999512,1715.0,1715.6999512,1711.3430176,0,0,0.0
1979-09-12,1715.6999512,1727.0999756,1711.9000244,1727.0999756,1722.7139893,0,0,0.0
1979-09-13,1727.0,1727.0,1718.5,1719.0,1714.6346436,0,0,0.0
1979-09-14,1719.6999512,1732.5999756,1719.6999512,1731.9000244,1727.5019531,0,0,0.0
1979-09-17,1731.9000244,1739.0999756,1728.9000244,1728.9000244,1724.5096436,0,0,0.0
1979-09-18,1726.6999512,1726.6999512,1718.0,1719.0999756,1714.734375,0,0,0.0
1979-09-19,1719.0999756,1723.5999756,1714.6999512,1721.9000244,1717.5273438,0,0,0.0
1979-09-20,1722.3000488,1737.0,1722.3000488,1737.0,1732.5889893,0,0,0.0
1979-09-21,1738.5,1745.5999756,1738.5,1740.9000244,1736.4790039,0,0,0.0
1979-09-24,1740.9000244,1742.3000488,1735.1999512,1735.5999756,1731.1925049,0,0,0.0
1979-09-25,1735.5999756,1737.1999512,1727.8000488,1736.9000244,1732.4891357,0,0,0.0
1979-09-26,1740.0,1756.6999512,1740.0,1751.1999512,1746.7528076,0,0,0.0
1979-09-27,1751.9000244,1761.0999756,1751.9000244,1758.8000488,1754.3336182,0,0,0.0
1979-09-28,1758.8000488,1759.0999756,1750.1999512,1751.9000244,1747.4510498,0,0,0.0
1979-10-01,1751.9000244,1753.5,1745.0999756,1753.5,1749.0469971,0,0,0.0
1979-10-02,1756.1999512,1771.9000244,1756.1999512,1771.9000244,1767.4003906,0,0,0.0
1979-10-03,1773.5,1781.9000244,1773.5,1780.5,1775.9785156,0,0,0.0
1979-10-04,1780.5,1790.9000244,1779.6999512,1790.9000244,1786.3521729,0,0,0.0
1979-10-05,1791.1999512,1807.4000244,1791.1999512,1804.6999512,1800.1169434,0,0,0.0
1979-10-09,1793.5,1793.5,1740.3000488,1740.3000488,1735.8807373,0,0,0.0
1979-10-10,1724.3000488,1724.3000488,1668.4000244,1689.5,1685.2095947,0,0,0.0
1979-10-11,1689.5,1698.5999756,1683.5,1685.8000488,1681.5189209,0,0,0.0
1979-10-12,1685.8000488,1686.6999512,1674.3000488,1674.9000244,1670.6467285,0,0,0.0
1979-10-15,1671.6999512,1671.6999512,1643.1999512,1643.1999512,1639.0270996,0,0,0.0
1979-10-16,1635.6999512,1635.6999512,1610.0999756,1617.3000488,1613.1929932,0,0,0.0
1979-10-17,1617.3000488,1625.4000244,1617.3000488,1620.4000244,1616.2850342,0,0,0.0
1979-10-18,1624.1999512,1645.0,1624.1999512,1639.5,1635.3365479,0,0,0.0
1979-10-19,1635.3000488,1635.3000488,1597.5,1597.5,1593.4431152,0,0,0.0
1979-10-22,1588.9000244,1588.9000244,1514.8000488,1537.3000488,1533.3961182,0,0,0.0
1979-10-23,1537.3000488,1551.0999756,1525.5,1526.0,1522.1248779,0,0,0.0
1979-10-24,1526.0,1541.9000244,1522.8000488,1538.4000244,1534.4934082,0,0,0.0
1979-10-25,1533.1999512,1533.1999512,1520.3000488,1521.0999756,1517.2370605,0,0,0.0
1979-10-26,1521.5,1529.8000488,1521.5,1527.8000488,1523.9202881,0,0,0.0
1979-10-29,1534.5999756,1547.1999512,1534.5999756,1542.5999756,1538.6826172,0,0,0.0
1979-10-30,1542.5999756,1556.1999512,1539.0,1556.1999512,1552.2480469,0,0,0.0
1979-10-31,1560.4000244,1582.1999512,1560.4000244,1579.3000488,1575.2894287,0,0,0.0
1979-11-01,1580.0,1603.6999512,1580.0,1603.4000244,1599.3282471,0,0,0.0
1979-11-02,1607.0,1612.9000244,1607.0,1610.9000244,1606.809082,0,0,0.0
1979-11-05,1607.5999756,1607.5999756,1597.1999512,1600.5999756,1596.5354004,0,0,0.0
1979-11-06,1600.5999756,1600.9000244,1595.0,1597.0,1592.944458,0,0,0.0
1979-11-07,1595.3000488,1595.3000488,1578.0,1578.5,1574.4914551,0,0,0.0
1979-11-08,1577.4000244,1577.4000244,1572.9000244,1573.1999512,1569.2047119,0,0,0.0
1979-11-09,1575.0999756,1589.3000488,1575.0999756,1588.0,1583.9672852,0,0,0.0
1979-11-12,1590.1999512,1612.8000488,1590.1999512,1612.8000488,1608.7043457,0,0,0.0
1979-11-13,1614.3000488,1619.3000488,1614.3000488,1615.0999756,1610.9985352,0,0,0.0
1979-11-14,1615.0999756,1624.5,1607.5999756,1623.9000244,1619.776123,0,0,0.0
1979-11-15,1626.1999512,1634.8000488,1626.1999512,1632.6999512,1628.553833,0,0,0.0
1979-11-16,1632.6999512,1634.1999512,1625.1999512,1625.6999512,1621.5714111,0,0,0.0
1979-11-19,1625.6999512,1635.0,1624.5,1628.5,1624.364502,0,0,0.0
1979-11-20,1628.8000488,1639.0,1628.8000488,1631.6999512,1627.5563965,0,0,0.0
1979-11-21,1625.5999756,1625.5999756,1615.1999512,1624.4000244,1620.2749023,0,0,0.0
1979-11-23,1634.1999512,1651.6999512,1634.1999512,1651.6999512,1647.5056152,0,0,0.0
1979-11-26,1655.4000244,1682.1999512,1655.4000244,1682.1999512,1677.9281006,0,0,0.0
1979-11-27,1688.0,1701.4000244,1688.0,1688.0999756,1683.8132324,0,0,0.0
1979-11-28,1688.0999756,1697.0999756,1682.9000244,1695.0,1690.6955566,0,0,0.0
1979-11-29,1697.5,1709.6999512,1697.5,1703.3000488,1698.9746094,0,0,0.0
1979-11-30,1702.1999512,1702.1999512,1699.1999512,1699.5999756,1695.2839355,0,0,0.0
1979-12-03,1699.5999756,1701.3000488,1697.6999512,1700.0999756,1695.7825928,0,0,0.0
1979-12-04,1700.1999512,1716.6999512,1700.1999512,1716.6999512,1712.3404541,0,0,0.0
1979-12-05,1723.6999512,1734.9000244,1723.6999512,1728.6999512,1724.3100586,0,0,0.0
1979-12-06,1730.5,1746.5999756,1730.5,1746.5999756,1742.1645508,0,0,0.0
1979-12-07,1746.5999756,1759.3000488,1725.5999756,1730.3000488,1725.9058838,0,0,0.0
1979-12-10,1730.3000488,1731.5,1725.9000244,1726.5,1722.1156006,0,0,0.0
1979-12-11,1726.5,1726.5999756,1722.4000244,1723.0,1718.6245117,0,0,0.0
1979-12-12,1732.8000488,1755.8000488,1732.8000488,1755.8000488,1751.3413086,0,0,0.0
1979-12-13,1762.0,1771.8000488,1762.0,1765.8000488,1761.315918,0,0,0.0
1979-12-14,1744.3000488,1744.3000488,1715.0,1743.5,1739.0723877,0,0,0.0
1979-12-17,1750.3000488,1774.1999512,1750.3000488,1772.4000244,1767.8991699,0,0,0.0
1979-12-18,1774.6999512,1792.5999756,1774.6999512,1783.9000244,1779.369873,0,0,0.0
1979-12-19,1783.9000244,1785.1999512,1779.5999756,1782.5,1777.9733887,0,0,0.0
1979-12-20,1782.5,1789.6999512,1782.3000488,1787.9000244,1783.3597412,0,0,0.0
1979-12-21,1787.9000244,1791.5999756,1785.0,1785.4000244,1780.8659668,0,0,0.0
1979-12-24,1785.4000244,1787.3000488,1784.0,1787.3000488,1782.7612305,0,0,0.0
1979-12-26,1787.3000488,1787.3000488,1784.0,1787.3000488,1782.7612305,0,0,0.0
1979-12-27,1792.0,1799.0999756,1792.0,1798.5999756,1794.0323486,0,0,0.0
1979-12-28,1801.9000244,1808.1999512,1801.9000244,1804.3000488,1799.7181396,0,0,0.0
1979-12-31,1804.3000488,1813.5,1804.0999756,1813.1999512,1808.595459,0,0,0.0
1980-01-02,1813.1999512,1828.9000244,1806.0,1806.0999756,1801.5134277,0,0,0.0
1980-01-03,1799.6999512,1799.6999512,1778.5999756,1789.4000244,1784.855835,0,0,0.0
1980-01-04,1789.4000244,1796.0999756,1786.6999512,1795.1999512,1790.6411133,0,0,0.0
1980-01-07,1797.8000488,1814.0999756,1797.8000488,1814.0999756,1809.4931641,0,0,0.0
1980-01-08,1814.8000488,1832.5999756,1814.8000488,1832.5999756,1827.9460449,0,0,0.0
1980-01-09,1839.6999512,1861.4000244,1839.6999512,1854.0,1849.2918701,0,0,0.0
1980-01-10,1859.1999512,1884.9000244,1859.1999512,1884.0999756,1879.3154297,0,0,0.0
1980-01-11,1887.1999512,1903.0,1887.1999512,1898.6999512,1893.8781738,0,0,0.0
1980-01-14,1903.9000244,1924.4000244,1903.9000244,1922.1999512,1917.3186035,0,0,0.0
1980-01-15,1927.9000244,1944.5,1927.9000244,1944.5,1939.5620117,0,0,0.0
1980-01-16,1946.8000488,1964.4000244,1946.8000488,1946.8000488,1941.8562012,0,0,0.0
1980-01-17,1946.8000488,1968.0999756,1944.0,1968.0999756,1963.1019287,0,0,0.0
1980-01-18,1968.0999756,1975.5999756,1964.3000488,1966.6999512,1961.7056885,0,0,0.0
1980-01-21,1972.8000488,1981.9000244,1972.8000488,1973.1999512,1968.189209,0,0,0.0
1980-01-22,1967.0,1967.0,1920.1999512,1920.6999512,1915.8225098,0,0,0.0
1980-01-23,1920.6999512,1934.8000488,1895.9000244,1934.0999756,1929.1883545,0,0,0.0
1980-01-24,1944.5,1959.0999756,1944.5,1952.5999756,1947.6413574,0,0,0.0
1980-01-25,1952.5999756,1955.0999756,1952.0,1955.0999756,1950.1350098,0,0,0.0
1980-01-28,1957.1999512,1972.6999512,1957.1999512,1972.6999512,1967.6903076,0,0,0.0
1980-01-29,1977.0,1999.4000244,1977.0,1988.6999512,1983.6497803,0,0,0.0
1980-01-30,1993.1999512,2025.9000244,1993.1999512,2025.5999756,2020.4559326,0,0,0.0
1980-01-31,2027.6999512,2048.8999023,2027.6999512,2027.6999512,2022.5506592,0,0,0.0
1980-02-01,2027.6999512,2032.5999756,2014.1999512,2032.5999756,2027.4382324,0,0,0.0
1980-02-04,2033.8000488,2041.8000488,2033.8000488,2039.8000488,2034.6199951,0,0,0.0
1980-02-05,2032.8000488,2032.8000488,2016.0999756,2018.6999512,2013.5734863,0,0,0.0
1980-02-06,2018.6999512,2029.0,2017.9000244,2022.9000244,2017.7628174,0,0,0.0
1980-02-07,2038.6999512,2054.6000977,2038.6999512,2052.1999512,2046.9885254,0,0,0.0
1980-02-08,2059.5,2100.3999023,2059.5,2100.3999023,2095.0661621,0,0,0.0
1980-02-11,2113.8000488,2125.8999023,2113.8000488,2118.6000977,2113.2199707,0,0,0.0
1980-02-12,2117.1000977,2117.1000977,2108.8000488,2117.1000977,2111.7236328,0,0,0.0
1980-02-13,2117.1000977,2128.8999023,2106.8000488,2107.6999512,2102.3474121,0,0,0.0
1980-02-14,2102.3000488,2102.3000488,2041.6999512,2045.0,2039.8067627,0,0,0.0
1980-02-15,2044.9000244,2044.9000244,2030.5999756,2044.9000244,2039.7071533,0,0,0.0
1980-02-19,2074.6000977,2093.3999023,2074.6000977,2093.3999023,2088.0837402,0,0,0.0
1980-02-20,2095.1999512,2125.3999023,2095.1999512,2125.3999023,2120.0024414,0,0,0.0
1980-02-21,2130.6999512,2169.6999512,2130.6999512,2144.5,2139.0541992,0,0,0.0
1980-02-22,2144.5,2147.8000488,2125.1000977,2140.0,2134.5656738,0,0,0.0
1980-02-25,2134.1999512,2134.1999512,2119.0,2119.0,2113.6188965,0,0,0.0
1980-02-26,2119.0,2146.0,2117.5,2146.0,2140.550293,0,0,0.0
1980-02-27,2150.1000977,2181.6000977,2150.1000977,2165.8999023,2160.3994141,0,0,0.0
1980-02-28,2165.8999023,2181.6999512,2165.8999023,2177.6000977,2172.0700684,0,0,0.0
1980-02-29,2178.6999512,2194.8000488,2178.6999512,2192.6000977,2187.0322266,0,0,0.0
1980-03-03,2192.6000977,2202.6000977,2182.5,2182.5,2176.9575195,0,0,0.0
