date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
1993-04-27,24.7999992,25.3999996,24.5,24.5,24.5,0,0,0.0
1993-04-28,24.5,24.6000004,23.7000008,24.2999992,24.2999992,0,0,0.0
1993-04-29,24.2999992,24.7999992,23.7000008,23.7000008,23.7000008,0,0,0.0
1993-04-30,23.7000008,24.2000008,23.7000008,24.1000004,24.1000004,0,0,0.0
1993-05-03,24.1000004,24.3999996,23.7999992,24.1000004,24.1000004,0,0,0.0
1993-05-04,24.1000004,25.0,24.1000004,24.8999996,24.8999996,0,0,0.0
1993-05-05,24.8999996,24.8999996,24.2999992,24.6000004,24.6000004,0,0,0.0
1993-05-06,24.6000004,25.7000008,24.6000004,25.6000004,25.6000004,0,0,0.0
1993-05-07,25.6000004,26.1000004,25.5,25.7999992,25.7999992,0,0,0.0
1993-05-10,25.7999992,25.7999992,25.1000004,25.2000008,25.2000008,0,0,0.0
1993-05-11,25.2000008,26.2999992,25.1000004,26.2999992,26.2999992,0,0,0.0
1993-05-12,26.2999992,27.1000004,26.2000008,26.7000008,26.7000008,0,0,0.0
1993-05-13,26.7000008,27.6000004,26.7000008,27.3999996,27.3999996,0,0,0.0
1993-05-14,27.3999996,27.8999996,27.3999996,27.7999992,27.7999992,0,0,0.0
1993-05-17,27.7999992,29.2999992,27.7000008,29.2999992,29.2999992,0,0,0.0
1993-05-18,29.2999992,30.0,29.2999992,29.5,29.5,0,0,0.0
1993-05-19,29.5,30.2999992,29.5,29.8999996,29.8999996,0,0,0.0
1993-05-20,29.8999996,32.0999985,29.8999996,32.0,32.0,0,0,0.0
1993-05-21,32.0,33.5,31.7000008,33.2000008,33.2000008,0,0,0.0
1993-05-24,33.2000008,34.2999992,33.2000008,33.7999992,33.7999992,0,0,0.0
1993-05-25,33.7999992,34.5,33.7999992,34.4000015,34.4000015,0,0,0.0
1993-05-26,34.4000015,35.5999985,34.4000015,35.0,35.0,0,0,0.0
1993-05-27,35.0,35.0999985,34.7000008,34.7999992,34.7999992,0,0,0.0
1993-05-28,34.9000015,34.9000015,34.9000015,34.9000015,34.9000015,0,0,0.0
1993-05-31,34.9000015,34.9000015,34.9000015,34.9000015,34.9000015,0,0,0.0
1993-06-01,35.4000015,37.2000008,35.4000015,37.2000008,37.2000008,0,0,0.0
1993-06-02,37.7999992,39.5999985,37.7999992,39.2999992,39.2999992,0,0,0.0
1993-06-03,39.5,40.9000015,38.7999992,40.7999992,40.7999992,0,0,0.0
1993-06-04,41.0999985,42.0,40.5,41.2000008,41.2000008,0,0,0.0
1993-06-07,41.0,43.2999992,41.0,42.2000008,42.2000008,0,0,0.0
1993-06-08,42.4000015,43.0,42.0,42.2000008,42.2000008,0,0,0.0
1993-06-09,42.2000008,42.2999992,41.2000008,41.5,41.5,0,0,0.0
1993-06-11,44.5999985,44.9000015,44.5999985,44.9000015,44.9000015,0,0,0.0
1993-06-14,44.9000015,46.0,44.5,45.2000008,45.2000008,0,0,0.0
1993-06-15,45.2000008,47.5999985,45.2000008,45.9000015,45.9000015,0,0,0.0
1993-06-16,45.9000015,49.4000015,45.9000015,49.4000015,49.4000015,0,0,0.0
1993-06-17,49.4000015,53.0999985,44.4000015,47.0999985,47.0999985,0,0,0.0
1993-06-18,47.0999985,49.0999985,46.5,47.4000015,47.4000015,0,0,0.0
1993-06-21,47.4000015,48.9000015,47.0999985,47.9000015,47.9000015,0,0,0.0
1993-06-22,47.9000015,49.5999985,47.2999992,49.5,49.5,0,0,0.0
1993-06-23,49.5,51.2999992,48.0999985,48.0999985,48.0999985,0,0,0.0
1993-06-24,48.0999985,49.2999992,47.7000008,48.7000008,48.7000008,0,0,0.0
1993-06-25,48.7000008,52.2000008,48.7000008,52.2000008,52.2000008,0,0,0.0
1993-06-28,52.2000008,54.7999992,51.0,53.5999985,53.5999985,0,0,0.0
1993-06-29,53.5999985,54.5999985,52.7000008,52.9000015,52.9000015,0,0,0.0
1993-06-30,52.9000015,54.2000008,52.9000015,53.7000008,53.7000008,0,0,0.0
1993-07-01,53.7000008,55.0999985,52.0999985,52.2999992,52.2999992,0,0,0.0
1993-07-02,52.2999992,53.5999985,51.7000008,52.2999992,52.2999992,0,0,0.0
1993-07-05,53.9000015,54.9000015,53.7999992,54.9000015,54.9000015,0,0,0.0
1993-07-06,55.2999992,56.7000008,55.2999992,56.0999985,56.0999985,0,0,0.0
1993-07-07,56.0999985,57.5999985,56.0999985,57.5,57.5,0,0,0.0
1993-07-08,57.5,58.0,56.4000015,57.0999985,57.0999985,0,0,0.0
1993-07-09,57.0999985,58.7999992,57.0999985,58.7999992,58.7999992,0,0,0.0
1993-07-12,58.7999992,60.5999985,58.7999992,59.7000008,59.7000008,0,0,0.0
1993-07-13,59.7000008,60.5,59.2999992,60.4000015,60.4000015,0,0,0.0
1993-07-14,60.4000015,60.4000015,57.7999992,58.0,58.0,0,0,0.0
1993-07-15,58.0,58.7999992,56.7999992,57.0999985,57.0999985,0,0,0.0
1993-07-16,57.0999985,58.5999985,56.5,58.2999992,58.2999992,0,0,0.0
1993-07-19,58.2999992,59.2999992,58.2999992,59.2000008,59.2000008,0,0,0.0
1993-07-20,59.2000008,62.2999992,59.2000008,62.2999992,62.2999992,0,0,0.0
1993-07-21,62.2999992,63.2000008,62.2000008,62.2999992,62.2999992,0,0,0.0
1993-07-22,62.2999992,62.2999992,60.5999985,61.7000008,61.7000008,0,0,0.0
1993-07-23,61.7000008,64.3000031,61.7000008,63.5,63.5,0,0,0.0
1993-07-26,63.5,63.7000008,61.5,61.7999992,61.7999992,0,0,0.0
1993-07-27,61.7999992,62.2999992,61.0999985,62.0999985,62.0999985,0,0,0.0
1993-07-28,62.0999985,64.4000015,62.0999985,63.7999992,63.7999992,0,0,0.0
1993-07-29,63.7999992,66.3000031,63.7999992,66.0999985,66.0999985,0,0,0.0
1993-07-30,66.0999985,67.4000015,65.5999985,65.5999985,65.5999985,0,0,0.0
1993-08-02,65.5999985,65.6999969,62.4000015,62.7000008,62.7000008,0,0,0.0
1993-08-03,62.7000008,63.4000015,61.7000008,62.5999985,62.5999985,0,0,0.0
1993-08-04,62.5999985,64.3000031,61.5999985,61.7999992,61.7999992,0,0,0.0
1993-08-05,61.7999992,63.0999985,60.5999985,62.7000008,62.7000008,0,0,0.0
1993-08-06,62.7000008,64.5999985,62.7000008,64.1999969,64.1999969,0,0,0.0
1993-08-09,64.1999969,65.8000031,63.7000008,64.3000031,64.3000031,0,0,0.0
1993-08-10,64.3000031,67.5,64.3000031,67.5,67.5,0,0,0.0
1993-08-11,67.5,70.0999985,67.5,69.9000015,69.9000015,0,0,0.0
1993-08-12,69.9000015,74.4000015,69.9000015,74.0,74.0,0,0,0.0
1993-08-13,74.0,75.0999985,72.6999969,72.6999969,72.6999969,0,0,0.0
1993-08-16,72.6999969,77.8000031,72.6999969,77.3000031,77.3000031,0,0,0.0
1993-08-17,77.3000031,81.1999969,77.3000031,80.1999969,80.1999969,0,0,0.0
1993-08-18,80.1999969,81.5,78.5999985,79.5,79.5,0,0,0.0
1993-08-19,79.5,85.1999969,79.5,85.0999985,85.0999985,0,0,0.0
1993-08-20,85.0999985,89.1999969,85.0999985,88.3000031,88.3000031,0,0,0.0
1993-08-23,88.3000031,90.0999985,87.3000031,89.9000015,89.9000015,0,0,0.0
1993-08-24,89.9000015,92.0999985,88.4000015,90.5999985,90.5999985,0,0,0.0
1993-08-25,90.5999985,92.0999985,90.5,91.5,91.5,0,0,0.0
1993-08-26,91.5,97.3000031,91.5,97.3000031,97.3000031,0,0,0.0
1993-08-27,97.3000031,99.8000031,96.9000015,97.3000031,97.3000031,0,0,0.0
1993-08-30,97.3000031,100.0999985,95.3000031,99.8000031,99.8000031,0,0,0.0
1993-08-31,99.8000031,99.8000031,96.3000031,96.4000015,96.4000015,0,0,0.0
1993-09-01,96.4000015,103.0999985,96.4000015,102.5999985,102.5999985,0,0,0.0
1993-09-02,102.5999985,110.0999985,102.5999985,109.9000015,109.9000015,0,0,0.0
1993-09-03,109.9000015,111.9000015,108.3000031,111.8000031,111.8000031,0,0,0.0
1993-09-06,111.8000031,116.1999969,111.8000031,116.1999969,116.1999969,0,0,0.0
1993-09-08,116.1999969,122.4000015,116.1999969,117.5,117.5,0,0,0.0
1993-09-09,117.5,118.8000031,116.0999985,118.1999969,118.1999969,0,0,0.0
1993-09-10,120.5999985,123.6999969,120.5999985,123.0999985,123.0999985,0,0,0.0
1993-09-13,123.0999985,126.8000031,121.1999969,123.1999969,123.1999969,0,0,0.0
1993-09-14,123.1999969,123.4000015,118.5,120.3000031,120.3000031,0,0,0.0
1993-09-15,120.3000031,124.0,119.5,124.0,124.0,0,0,0.0
1993-09-16,124.0,129.3000031,124.0,127.8000031,127.8000031,0,0,0.0
1993-09-17,127.8000031,139.1999969,127.8000031,138.8999939,138.8999939,0,0,0.0
1993-09-20,138.8999939,141.3999939,136.6999969,138.1000061,138.1000061,0,0,0.0
1993-09-21,138.1000061,139.1000061,133.8000031,134.6999969,134.6999969,0,0,0.0
1993-09-22,134.6999969,139.3999939,133.0,136.1999969,136.1999969,0,0,0.0
1993-09-23,136.1999969,143.1999969,136.1999969,143.0,143.0,0,0,0.0
1993-09-24,143.0,149.3999939,141.5,142.6999969,142.6999969,0,0,0.0
1993-09-27,142.6999969,142.6999969,139.1000061,139.1000061,139.1000061,0,0,0.0
1993-09-28,139.1000061,143.8999939,139.1000061,143.8000031,143.8000031,0,0,0.0
1993-09-29,143.8999939,149.3999939,143.8999939,147.3999939,147.3999939,0,0,0.0
1993-09-30,147.3999939,150.3000031,146.5,146.6000061,146.6000061,0,0,0.0
1993-10-01,146.6000061,150.3000031,146.6000061,148.3000031,148.3000031,0,0,0.0
1993-10-04,148.3000031,150.1000061,147.1999969,147.1999969,147.1999969,0,0,0.0
1993-10-05,147.1999969,153.8000031,147.1999969,153.3999939,153.3999939,0,0,0.0
1993-10-06,153.3999939,159.3999939,152.1999969,157.8000031,157.8000031,0,0,0.0
1993-10-07,157.8000031,167.5,157.8000031,167.0,167.0,0,0,0.0
1993-10-08,167.0,173.5,167.0,172.8999939,172.8999939,0,0,0.0
1993-10-11,172.8999939,181.0,172.8999939,180.6999969,180.6999969,0,0,0.0
1993-10-13,180.6999969,187.6999969,180.6999969,184.6000061,184.6000061,0,0,0.0
1993-10-14,184.6000061,207.0,183.8999939,187.0,187.0,0,0,0.0
1993-10-15,187.0,189.8999939,185.6999969,189.3999939,189.3999939,0,0,0.0
1993-10-18,189.3999939,190.3999939,171.3999939,171.3999939,171.3999939,0,0,0.0
1993-10-19,171.3999939,179.3999939,163.1999969,176.6999969,176.6999969,0,0,0.0
1993-10-20,176.6999969,176.6999969,162.8000031,166.0,166.0,0,0,0.0
1993-10-21,161.1000061,165.1999969,149.8000031,150.3000031,150.3000031,0,0,0.0
