date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
1987-09-10,167.440002,168.979996,167.440002,168.970001,168.970001,179800000,179800000,168.46
1987-09-11,168.970001,170.539993,168.75,170.539993,170.539993,178000000,178000000,169.94
1987-09-14,170.529999,170.949997,170.149994,170.429993,170.429993,154400000,154400000,170.51
1987-09-15,170.419998,170.440002,169.130005,169.199997,169.199997,136200000,136200000,169.59
1987-09-16,169.309998,170.029999,168.820007,168.919998,168.919998,195700000,195700000,169.26
1987-09-17,168.919998,169.25,168.539993,168.820007,168.820007,150700000,150700000,168.87
1987-09-18,168.820007,169.039993,168.75,168.75,168.75,188100000,188100000,168.85
1987-09-21,168.75,169.130005,167.360001,167.399994,167.399994,170100000,170100000,167.96
1987-09-22,167.399994,167.559998,166.690002,167.559998,167.559998,209500000,209500000,167.27
1987-09-23,167.559998,168.649994,167.550003,168.649994,168.649994,220300000,220300000,168.28
1987-09-24,168.649994,169.059998,168.520004,168.720001,168.720001,162200000,162200000,168.77
1987-09-25,168.720001,168.850006,168.429993,168.850006,168.850006,138000000,138000000,168.71
1987-09-28,168.839996,169.800003,168.839996,169.520004,169.520004,188100000,188100000,169.39
1987-09-29,169.520004,169.690002,168.889999,169.059998,169.059998,173500000,173500000,169.21
1987-09-30,169.050003,170.809998,168.679993,170.809998,170.809998,183100000,183100000,170.1
1987-10-01,170.820007,171.399994,170.25,171.399994,171.399994,193200000,193200000,171.02
1987-10-02,171.399994,172.089996,171.399994,172.080002,172.080002,189100000,189100000,171.86
1987-10-05,172.089996,172.550003,172.089996,172.539993,172.539993,159700000,159700000,172.39
1987-10-06,172.550003,172.619995,170.130005,170.210007,170.210007,175600000,175600000,170.99
1987-10-07,170.210007,170.210007,168.479996,168.869995,168.869995,186300000,186300000,169.19
1987-10-08,168.869995,168.979996,166.779999,167.059998,167.059998,198700000,198700000,167.61
1987-10-09,167.059998,167.110001,166.009995,166.119995,166.119995,158300000,158300000,166.41
1987-10-12,166.110001,166.110001,163.389999,163.860001,163.860001,141900000,141900000,164.45
1987-10-13,163.860001,164.419998,163.630005,164.139999,164.139999,172900000,172900000,164.06
1987-10-14,164.149994,164.160004,161.589996,161.789993,161.789993,207400000,207400000,162.51
1987-10-15,161.800003,161.800003,159.600006,159.660004,159.660004,263200000,263200000,160.35
1987-10-16,159.660004,159.660004,152.610001,152.740005,152.740005,338500000,338500000,155.0
1987-10-19,152.740005,152.740005,133.600006,133.600006,133.600006,604300000,604300000,139.98
1987-10-20,133.600006,133.600006,120.209999,121.389999,121.389999,608100000,608100000,125.07
1987-10-21,121.389999,130.770004,121.389999,130.649994,130.649994,449600000,449600000,127.6
1987-10-22,130.649994,130.649994,124.470001,124.57,124.57,392200000,392200000,126.56
1987-10-23,124.580002,124.580002,121.360001,121.589996,121.589996,245600000,245600000,122.51
1987-10-26,121.580002,121.580002,110.32,110.330002,110.330002,308800000,308800000,114.08
