date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
1997-07-02,9094.2695312,9124.2998047,8988.1298828,8996.7197266,8996.7197266,0,0,0.0
1997-07-03,9061.5996094,9061.5996094,8997.5097656,9027.6298828,9027.6298828,0,0,0.0
1997-07-04,9144.9599609,9218.2099609,9119.25,9192.5703125,9192.5703125,0,0,0.0
1997-07-07,9365.1904297,9370.4101562,9304.8203125,9322.8398438,9322.8398438,0,0,0.0
1997-07-08,9345.5498047,9371.5,9282.0996094,9305.2695312,9305.2695312,0,0,0.0
1997-07-09,9391.2802734,9415.5800781,9343.2998047,9362.6796875,9362.6796875,0,0,0.0
1997-07-10,9470.9296875,9511.7998047,9420.7099609,9429.7402344,9429.7402344,0,0,0.0
1997-07-11,9498.0703125,9526.7402344,9333.7900391,9394.6298828,9394.6298828,0,0,0.0
1997-07-14,9626.3398438,9626.3398438,9561.0800781,9593.5400391,9593.5400391,0,0,0.0
1997-07-15,9714.7802734,9714.7802734,9451.4501953,9555.9804688,9555.9804688,0,0,0.0
1997-07-16,9634.7900391,9648.4296875,9482.4501953,9544.5595703,9544.5595703,0,0,0.0
1997-07-17,9742.5800781,9889.4501953,9571.7998047,9571.7998047,9571.7998047,0,0,0.0
1997-07-18,9669.7402344,9677.4003906,9555.9804688,9677.4003906,9677.4003906,0,0,0.0
1997-07-21,9814.25,9896.7304688,9750.7001953,9833.7695312,9833.7695312,0,0,0.0
1997-07-22,9877.3896484,9877.3896484,9543.7597656,9550.4003906,9550.4003906,0,0,0.0
1997-07-23,9694.2802734,9694.2802734,9345.9003906,9381.0595703,9381.0595703,0,0,0.0
1997-07-24,9500.8603516,9632.4199219,9475.5400391,9632.4199219,9632.4199219,0,0,0.0
1997-07-25,9719.0595703,9819.7695312,9710.2695312,9808.9101562,9808.9101562,0,0,0.0
1997-07-28,9929.9804688,9995.3701172,9899.5800781,9923.0498047,9923.0498047,0,0,0.0
1997-07-29,9980.1103516,10057.9501953,9892.3398438,9892.3398438,9892.3398438,0,0,0.0
1997-07-30,9953.9404297,10000.6103516,9898.2998047,9942.7900391,9942.7900391,0,0,0.0
1997-07-31,10111.8300781,10113.5703125,10050.9296875,10066.3496094,10066.3496094,0,0,0.0
1997-08-01,9953.3095703,10102.7695312,9942.3398438,10001.5595703,10001.5595703,0,0,0.0
1997-08-04,10167.3095703,10167.3095703,10059.0898438,10065.7597656,10065.7597656,0,0,0.0
1997-08-05,10077.0800781,10077.0800781,9914.0996094,9919.6796875,9919.6796875,0,0,0.0
1997-08-06,9991.3203125,9991.3203125,9833.4404297,9861.4697266,9861.4697266,0,0,0.0
1997-08-07,9935.2099609,9962.2099609,9822.1396484,9840.8798828,9840.8798828,0,0,0.0
1997-08-08,9921.9101562,9934.5400391,9851.7900391,9923.8398438,9923.8398438,0,0,0.0
1997-08-11,10035.3798828,10036.0400391,9863.6298828,9897.2695312,9897.2695312,0,0,0.0
1997-08-12,9895.9902344,9932.3398438,9759.3603516,9807.7402344,9807.7402344,0,0,0.0
1997-08-13,9870.2402344,9870.2402344,9547.7998047,9556.1201172,9556.1201172,0,0,0.0
1997-08-14,9659.6904297,9659.6904297,9501.6298828,9632.3398438,9632.3398438,0,0,0.0
1997-08-15,9728.4902344,9804.2001953,9700.75,9770.7998047,9770.7998047,0,0,0.0
1997-08-19,9788.2402344,9806.2900391,9703.9003906,9712.4501953,9712.4501953,0,0,0.0
1997-08-20,9831.5595703,9856.5898438,9797.25,9855.1601562,9855.1601562,0,0,0.0
1997-08-21,9983.3398438,10054.5498047,9983.3398438,10025.1298828,10025.1298828,0,0,0.0
1997-08-22,9992.2802734,10056.1601562,9979.7304688,10020.5498047,10020.5498047,0,0,0.0
1997-08-25,10026.5097656,10057.0703125,9994.75,10011.4697266,10011.4697266,0,0,0.0
1997-08-26,10134.2998047,10166.9199219,10082.0097656,10116.8398438,10116.8398438,0,0,0.0
1997-08-27,10191.8095703,10256.0996094,10040.4804688,10050.6699219,10050.6699219,0,0,0.0
1997-08-28,10067.4804688,10067.4804688,9796.8798828,9827.4902344,9827.4902344,0,0,0.0
1997-09-01,9861.75,9861.75,9499.5195312,9504.9902344,9504.9902344,0,0,0.0
1997-09-02,9564.4404297,9564.4404297,9185.4902344,9211.6699219,9211.6699219,0,0,0.0
1997-09-03,9460.75,9502.7304688,9375.7695312,9460.7597656,9460.7597656,0,0,0.0
1997-09-04,9421.3398438,9466.6103516,9117.8701172,9147.8496094,9147.8496094,0,0,0.0
1997-09-05,9278.3095703,9304.0996094,9141.4296875,9290.3896484,9290.3896484,0,0,0.0
1997-09-08,9357.0302734,9357.0302734,9133.4296875,9149.2900391,9149.2900391,0,0,0.0
